"id","url","antwortzeit","created_at","tag","flag_lazy_loading","enabled"
"6c49bf5d-e2f9-4834-b67d-a0f74c698658",https://www.play-in.com/en/extension/1404/realite-fracturee/cartes/?_rsc=thdsj,"2026-07-02 21:30:20.980938","2026-07-02 21:30:20",airflow,1,1
f18c9a26-544c-44ea-a72b-097c28445603,https://www.play-in.com/en/extension/1401/magic-the-gathering-le-hobbit/cartes/?_rsc=thdsj,"2026-07-02 21:30:21.038140","2026-07-02 21:30:21",airflow,1,1
f1de4936-c843-4fcb-adb7-0f030c97d427,https://www.play-in.com/en/extension/1334/marvel-super-heroes/cartes/?_rsc=thdsj,"2026-07-02 21:30:21.055399","2026-07-02 21:30:21",airflow,1,1
"8133d8d1-56e0-4147-acf2-9aac9866207c",https://www.play-in.com/en/extension/1342/les-secrets-de-strixhaven/cartes/?_rsc=thdsj,"2026-07-02 21:30:21.063738","2026-07-02 21:30:21",airflow,1,1
"33cc528e-2c74-4da0-9d15-f3464fd353e8",https://www.play-in.com/en/extension/1323/teenage-mutant-ninja-turtles/cartes/?_rsc=thdsj,"2026-07-02 21:31:03.813230","2026-07-02 21:31:03",airflow,1,1
f4fd4b4c-a7fc-4e87-b66e-b994045adde7,https://www.play-in.com/en/extension/1320/lorwyn-eclipse/cartes/?_rsc=thdsj,"2026-07-02 21:31:17.136404","2026-07-02 21:31:17",airflow,1,1
